Turbine_ID,Turbine_Type,Max_Capacity_MW,Efficiency,Age_Years,Energy_Produced_MWh,Fuel_Consumption_m3,CO2_Emissions_kg,Injected_Power_MW,Injection_Time,Losses_Percentage,Connection_Point,Real_Time_Demand_MW,Demand_Variability,Area_Served,Operating_Hours_per_Day,StartUp_Time_Min,Shutdown_Time_Min,Downtime_Hours,temp,Humidity_Percentage,Wind_Speed_m_s,Load_Factor,Maintenance_Cost_Year,Operational_Cost_per_Hour,Heat_Rate_BTU_kWh,Availability,Reliability,Timestamp,,,,,,
ST1,steam,57.89473248,30.59959988,5,15.65577407,60.29857685,301.4928843,14.46526908,00:00-00:15,3.56398423,North,9.60265297,0.041895217,CityA,23,7,13,0,33.5287624,58.51333617,4.171450491,0.270417936,11829.78725,46.34612935,8805.78075,95.17781021,96.27868316,1/1/2019 2:00,,,,,,
ST2,steam,92.58187106,25.93736136,2,19.60164327,42.17977256,210.8988628,17.7132098,00:00-00:15,4.635157908,North,20.96187161,0.020227034,CityA,22,9,5,3,33.7717922,65.89434338,3.594179906,0.211722263,7086.837074,28.3672694,8645.444891,97.09545143,98.25982433,1/1/2019 2:00,,,,,,
ST3,steam,86.29302292,26.10047513,4,20.07973616,67.55728728,337.7864364,18.40875853,00:00-00:15,4.756209868,North,14.63791551,0.012577922,CityA,20,13,14,4,34.19518583,59.9476611,2.378677004,0.232692464,10314.39273,35.49235709,8554.658955,97.34518764,97.04560904,1/1/2019 2:00,,,,,,
ST4,steam,66.80622718,27.90822453,1,18.08673304,43.21680333,216.0840167,16.64906222,00:00-00:15,1.897640647,North,17.33452478,0.038117483,CityA,23,12,12,1,31.78670757,34.48900974,3.041105805,0.270734238,12367.69931,44.16367961,8434.402982,95.57818709,98.23607404,1/1/2019 2:00,,,,,,
GT1,gas,110.557653,31.4839478,4,34.61026032,152.214672,761.0733602,32.50086036,00:00-00:15,1.825372961,North,33.15599176,0.044832779,CityA,19,6,14,0,16.87146353,68.88192617,2.827781474,0.313051692,12569.44769,30.53584207,8753.678916,95.47053015,97.93846971,1/1/2019 2:15,,,,,,
GT2,gas,84.56160385,30.43764843,1,24.14968467,105.0717583,525.3587913,23.13527303,00:00-00:15,1.176989024,North,24.13841484,0.018936338,CityA,19,5,9,3,17.7397867,33.21767885,1.196895602,0.285586881,9468.677901,36.42891797,8633.302756,97.52962436,96.88051771,1/1/2019 2:15,,,,,,
GT3,gas,85.26002091,36.63588883,1,30.62260412,128.1739671,640.8698356,28.30205006,00:00-00:15,4.936383362,North,30.83720165,0.01563253,CityA,21,5,11,1,22.66578016,42.58450404,2.867928881,0.359167213,8604.347403,39.49834858,8260.439227,95.81275048,97.74510785,1/1/2019 2:15,,,,,,
GT4,gas,102.2268286,36.60076708,3,32.86001415,127.5873237,637.9366184,30.06476534,00:00-00:15,4.992477031,North,29.49684793,0.010346815,CityA,17,9,9,0,16.02940038,65.68789045,0.914509737,0.321442175,9588.712621,43.59174678,8877.311875,95.99767699,98.14390558,1/1/2019 2:15,,,,,,
GT5,gas,104.9857806,30.12331342,4,26.23830717,120.3221019,601.6105097,23.99396067,00:00-00:15,1.773259942,North,22.23168095,0.037674568,CityA,19,14,6,2,32.02667825,54.80633385,0.220381103,0.249922485,13800.6197,37.70710452,8740.911613,98.45759465,98.7913976,1/1/2019 2:15,,,,,,
GT6,gas,90.54059826,39.42815097,1,31.57052948,116.3181492,581.5907458,28.88721007,00:00-00:15,2.232310663,North,27.03846016,0.0407963,CityA,18,8,11,1,20.43710646,57.42106824,3.240029018,0.348689208,12602.90584,23.75015642,8494.736026,96.07331824,95.88971596,1/1/2019 2:15,,,,,,
ST1,steam,57.11438037,34.257352,4,15.71902224,43.8675193,219.3375965,14.24728799,00:00-00:15,2.298671714,North,17.7599488,0.040313963,CityA,20,12,5,3,23.06018225,42.3298658,1.525313115,0.275220043,5016.084045,46.34132633,8524.857806,98.37105577,98.96058813,1/1/2019 2:15,,,,,,
ST2,steam,83.71028231,31.98113227,2,21.70925716,64.21132561,321.056628,21.43907092,00:00-00:15,3.764690999,North,25.64897327,0.030879895,CityA,15,10,13,1,25.66476661,35.21516862,2.962918956,0.259338,14013.11446,45.4818711,8945.690939,97.78340657,98.37932659,1/1/2019 2:15,,,,,,
ST3,steam,90.4161251,29.32549594,4,25.76188466,96.29561495,481.4780747,23.23229056,00:00-00:15,3.457802762,North,23.04669251,0.04390838,CityA,23,9,8,0,31.5238019,40.35972731,4.22429701,0.284925777,10597.55026,29.65467291,8801.396857,97.57775552,96.17606193,1/1/2019 2:15,,,,,,
ST4,steam,94.13369557,25.16742492,2,20.31413986,44.81849179,224.0924589,20.0615946,00:00-00:15,1.771507236,North,15.31902567,0.021812415,CityA,19,9,5,1,21.39413011,61.43074583,0.003503196,0.215800939,5869.647859,43.20151407,8323.981886,97.82756446,95.11361948,1/1/2019 2:15,,,,,,
GT1,gas,106.2661196,32.05227401,5,28.140298,126.8027934,634.0139671,26.45048338,00:00-00:15,2.13634618,North,29.71687072,0.011490415,CityA,23,7,13,4,28.47167206,55.74232534,0.566650794,0.264809688,7243.290501,23.26027144,8552.53674,97.03931758,98.80152918,1/1/2019 2:30,,,,,,
GT2,gas,100.9122887,36.81044912,5,31.16835345,100.3278318,501.6391589,28.65808464,00:00-00:15,1.693169992,North,30.22976217,0.047949853,CityA,16,8,14,1,34.274671,39.33458341,1.203710277,0.308865787,7095.269855,34.60162078,8075.051581,95.33174707,98.7159535,1/1/2019 2:30,,,,,,
GT3,gas,84.21280065,33.19584839,2,27.56615589,89.98000997,449.9000498,27.39554704,00:00-00:15,3.413908697,North,25.99146868,0.041662066,CityA,21,7,5,4,24.10391952,64.18003956,1.212742179,0.327339261,6482.861578,47.74397117,8757.23365,98.44504216,96.12700822,1/1/2019 2:30,,,,,,
GT4,gas,94.82197183,30.70176343,4,28.32110031,124.5003843,622.5019213,25.87896202,00:00-00:15,1.657827014,North,23.86542933,0.042789496,CityA,19,7,7,1,29.22167124,41.53764164,4.364949646,0.29867656,7613.189958,20.34488772,8402.265924,97.48821465,95.68494254,1/1/2019 2:30,,,,,,
GT5,gas,87.09195851,36.80088713,4,28.88624137,123.0727823,615.3639113,26.66508107,00:00-00:15,2.541830375,North,26.29171925,0.032328305,CityA,17,10,11,0,19.39213352,37.60962556,0.882429749,0.331675184,13194.12896,28.35625193,8332.073341,95.30952657,95.55022255,1/1/2019 2:30,,,,,,
GT6,gas,98.3672983,31.57638354,1,28.13182762,111.6553148,558.2765738,25.75915859,00:00-00:15,4.640884214,North,21.38798076,0.027672374,CityA,20,7,8,0,21.10240012,68.83120603,4.999176471,0.285987601,10286.33514,41.26194648,8820.480297,98.29685324,97.423074,1/1/2019 2:30,,,,,,
ST1,steam,73.44586726,34.74940492,2,24.0328595,81.21528638,406.0764319,23.62654733,00:00-00:15,2.888434968,North,27.77497391,0.02121372,CityA,15,9,6,0,33.63200948,31.67982009,4.813266762,0.327218677,5929.878004,46.42625378,8496.9635,97.69314355,95.23897097,1/1/2019 2:30,,,,,,
ST2,steam,98.63522852,29.8253098,5,23.73913175,77.21261646,386.0630823,22.84570996,00:00-00:15,1.893790881,North,22.59593758,0.027425432,CityA,16,5,8,2,17.64933535,44.27374146,1.929195834,0.240675995,6077.276865,30.96743675,8023.256371,96.96591475,98.38845175,1/1/2019 2:30,,,,,,
ST3,steam,92.00105401,29.27106569,3,25.03149946,93.55656206,467.7828103,23.92821729,00:00-00:15,3.2697892,North,22.82285971,0.041606217,CityA,17,11,11,0,29.0125538,38.5131469,1.49931703,0.272078399,8366.329962,41.18525139,8482.533137,97.04721143,95.97786021,1/1/2019 2:30,,,,,,
ST4,steam,76.24283321,34.50007403,1,21.51356036,79.80408027,399.0204013,21.12018907,00:00-00:15,4.308785233,North,25.38169022,0.018970504,CityA,15,10,9,1,31.87671691,65.42380443,4.662040563,0.282171575,13595.49806,28.15229527,8509.597316,95.78502296,96.75076346,1/1/2019 2:30,,,,,,
GT1,gas,88.91994598,34.31385681,5,29.96357945,128.6020253,643.0101264,27.66550689,00:00-00:15,4.944349684,North,27.93452126,0.03587901,CityA,16,8,8,1,26.692773,61.45235729,0.550549835,0.336972533,7723.939167,34.03453312,8014.703925,96.74586838,95.30174739,1/1/2019 2:45,,,,,,
GT2,gas,119.8160131,36.64991841,2,41.15354933,130.9187571,654.5937853,37.9818783,00:00-00:15,4.190053684,North,33.84631051,0.017479477,CityA,18,9,6,3,15.0469309,41.63418613,0.837552829,0.343472865,7224.410624,22.3224237,8072.41659,95.77574823,96.26385456,1/1/2019 2:45,,,,,,
GT3,gas,87.30904083,33.82891216,5,28.27574538,130.9347739,654.6738696,26.12570339,00:00-00:15,4.320531316,North,22.82914924,0.017839651,CityA,18,11,8,2,27.04594888,43.6518453,4.076089323,0.323858161,14981.27548,30.06007095,8794.903088,97.02127492,96.56597899,1/1/2019 2:45,,,,,,
GT4,gas,92.7105356,37.4041669,1,32.4607786,136.2636595,681.3182973,29.73151893,00:00-00:15,4.956330236,North,27.03912562,0.047548626,CityA,19,12,14,2,21.19882183,48.10354059,4.312624668,0.350130418,9395.275557,40.78540013,8281.233386,95.44330026,95.30851717,1/1/2019 2:45,,,,,,
GT5,gas,85.06637867,30.5627593,2,21.82209666,76.10103364,380.5051682,19.66285553,00:00-00:15,3.949407618,North,17.02609717,0.022821562,CityA,19,6,7,4,33.74716352,61.38824832,0.584247293,0.256530218,10721.95392,49.68024901,8645.227826,95.9292828,96.57800253,1/1/2019 2:45,,,,,,
GT6,gas,81.74113284,37.03694117,2,26.10100057,122.1697187,610.8485933,24.37505486,00:00-00:15,3.266712098,North,24.81114239,0.035819698,CityA,22,8,5,1,27.69100365,64.400395,4.043802548,0.319312929,9192.371822,47.14088382,8994.66194,95.39305708,97.86988484,1/1/2019 2:45,,,,,,
ST1,steam,80.30012749,30.72034587,5,20.81742936,79.45640565,397.2820283,18.96408,00:00-00:15,3.213041583,North,16.47887971,0.01379257,CityA,17,7,14,2,17.01292415,60.47266153,4.417920266,0.259245284,7453.333719,23.24794683,8736.12554,97.28917775,97.34742966,1/1/2019 2:45,,,,,,
ST2,steam,92.02606029,34.48569818,4,25.4895603,83.91425159,419.571258,24.32513717,00:00-00:15,4.533950272,North,27.36282813,0.019666285,CityA,16,6,10,4,28.75147567,48.10143762,4.747865362,0.276981979,5684.543314,47.27498456,8193.341875,98.8636302,95.05387289,1/1/2019 2:45,,,,,,
ST3,steam,95.99258915,27.65142065,3,23.41903828,90.91610675,454.5805337,21.75873787,00:00-00:15,2.503205033,North,17.1149629,0.046341232,CityA,20,13,14,2,20.42368402,37.20053294,1.505032674,0.243967149,14716.6275,39.38674232,8168.320563,97.69152457,97.60022938,1/1/2019 2:45,,,,,,
ST4,steam,95.49646394,29.66101475,2,26.21903389,54.85884533,274.2942267,25.49943656,00:00-00:15,2.640538862,North,29.68685614,0.035163687,CityA,19,7,13,2,31.89543687,61.84368795,0.608110855,0.274555023,10783.25772,35.38988591,8386.117441,96.09107241,96.56694718,1/1/2019 2:45,,,,,,
GT1,gas,84.76534571,38.60381379,5,32.38374534,116.5173831,582.5869156,30.09154711,00:00-00:15,2.308683786,North,25.10574045,0.045274933,CityA,17,14,6,2,22.90949741,42.50930204,1.409553059,0.382039913,11504.56041,40.94317219,8304.817651,96.05620467,95.29680432,1/1/2019 3:00,,,,,,
GT2,gas,105.5909124,35.97924857,5,33.04077352,150.0134841,750.0674204,32.28246585,00:00-00:15,1.399239818,North,27.97179788,0.03146415,CityA,23,12,10,2,20.24285748,38.46353596,1.266772098,0.312913041,9935.359351,35.73857096,8894.956752,98.81268269,97.00824829,1/1/2019 3:00,,,,,,
GT3,gas,102.3515283,31.64450492,3,29.11859789,129.6000906,648.0004531,29.05421888,00:00-00:15,4.894139156,North,27.3867782,0.041522468,CityA,20,10,8,4,30.55358954,36.48554364,3.124950137,0.284495975,8757.640971,44.37894618,8609.793111,96.70866125,97.2180388,1/1/2019 3:00,,,,,,
GT4,gas,112.3004446,31.74990007,2,34.82425299,150.6657244,753.3286222,32.47838327,00:00-00:15,4.258519458,North,30.56756855,0.040704044,CityA,19,8,11,3,25.9822205,35.45475686,2.333136737,0.310098977,5286.073328,37.70002129,8494.235103,95.63704553,98.04105501,1/1/2019 3:00,,,,,,
GT5,gas,103.0585415,30.96891803,2,28.20631293,117.6181603,588.0908017,26.20488013,00:00-00:15,3.264933689,North,28.96145295,0.046924976,CityA,23,7,13,4,28.70930375,52.73229203,0.683807679,0.273692142,9853.477395,40.3300981,8594.527402,97.095213,96.10741634,1/1/2019 3:00,,,,,,
GT6,gas,111.8655669,34.25389933,1,37.08973154,179.5416814,897.7084071,35.43690969,00:00-00:15,4.48133107,North,39.79614316,0.043209648,CityA,21,6,10,3,21.41529017,66.89548591,0.488367821,0.331556283,6803.142121,23.75786929,8402.338668,95.10554164,98.09755824,1/1/2019 3:00,,,,,,
ST1,steam,84.55945472,25.4641922,5,18.94428699,53.24002213,266.2001106,18.36479829,00:00-00:15,3.970386353,North,20.53850125,0.017182455,CityA,23,6,8,3,17.45509203,50.14238761,2.427706073,0.224035113,13958.02046,24.55166811,8215.674767,96.60501686,98.75366128,1/1/2019 3:00,,,,,,
ST2,steam,61.54772028,27.16672098,2,14.65188487,49.50717223,247.5358612,13.87701594,00:00-00:15,2.948417079,North,18.61373735,0.041448447,CityA,20,8,8,1,19.45703462,34.78597969,2.209023742,0.238057312,12157.14228,20.80842021,8488.779229,96.05024924,95.88912714,1/1/2019 3:00,,,,,,
ST3,steam,71.23121232,33.39366947,3,21.15327041,83.17115331,415.8557665,20.53700553,00:00-00:15,3.272961505,North,23.02762821,0.047434272,CityA,18,13,13,3,31.70089354,59.50407007,1.290103976,0.296966312,14277.20471,45.35849845,8135.652198,95.17228778,97.90628838,1/1/2019 3:00,,,,,,
ST4,steam,81.13495834,27.89591429,4,20.50283884,78.87003542,394.3501771,19.46657822,00:00-00:15,3.043704257,North,23.59902122,0.024466868,CityA,15,5,9,3,16.9073978,57.22659407,4.407640344,0.25270043,10494.3823,24.47178031,8349.668549,96.81316721,97.69850378,1/1/2019 3:00,,,,,,
GT1,gas,99.57360854,38.0816784,5,35.0478565,172.7954202,863.9771008,31.58825586,00:00-00:15,1.801176288,North,26.76586881,0.038741544,CityA,20,11,10,4,32.65341419,38.16399555,3.006195688,0.351979375,5135.849713,25.65284257,8964.057391,95.88320451,98.72523085,1/1/2019 3:15,,,,,,
GT2,gas,91.68026855,39.09293974,4,34.99773188,108.8729064,544.3645319,31.74828593,00:00-00:15,4.804510787,North,26.99127259,0.039180167,CityA,18,13,7,1,17.93914792,41.47792189,2.259254395,0.381736795,5062.591881,35.13178148,8890.666976,95.5897608,98.85523225,1/1/2019 3:15,,,,,,
GT3,gas,113.7642178,36.08292788,2,40.88330782,194.7663881,973.8319407,38.38042991,00:00-00:15,4.824815119,North,36.45481027,0.020352165,CityA,16,12,5,0,22.2407556,45.95603848,2.126047472,0.359368777,14544.7662,24.44822395,8419.088153,95.59000466,95.90247161,1/1/2019 3:15,,,,,,
GT4,gas,87.64893269,31.37473784,1,22.78132941,99.88349281,499.4174641,20.52545422,00:00-00:15,1.092139832,North,25.18553109,0.041050151,CityA,22,5,6,1,17.52759011,48.25014363,2.589684916,0.259915651,5161.861644,35.79992739,8079.837784,98.63739633,95.96848273,1/1/2019 3:15,,,,,,
GT5,gas,83.22888183,31.59606421,3,23.60573808,75.24713994,376.2356997,21.2454629,00:00-00:15,2.413994901,North,19.64908042,0.021516883,CityA,15,6,5,2,16.99164255,62.00486016,2.087146462,0.283624357,7793.149136,28.81996257,8908.047497,98.53511799,96.19005286,1/1/2019 3:15,,,,,,
GT6,gas,83.92063504,36.50448629,4,29.92770994,120.2940723,601.4703614,27.78412009,00:00-00:15,3.980900696,North,30.47074627,0.014620546,CityA,17,7,14,0,29.25508934,36.18438024,1.457364756,0.356619202,9860.118695,36.06798367,8377.745452,96.43346929,96.82557618,1/1/2019 3:15,,,,,,
ST1,steam,98.50003054,25.8030576,3,25.07615484,66.11861547,330.5930774,23.69212003,00:00-00:15,1.511253449,North,19.04970565,0.038927962,CityA,22,5,14,3,30.29377837,69.71916062,1.39487368,0.254580173,14227.98844,22.52918208,8374.272759,97.65234739,96.75418954,1/1/2019 3:15,,,,,,
ST2,steam,86.22751019,25.79820772,5,21.38698879,63.38330459,316.9165229,21.28122123,00:00-00:15,1.577084331,North,24.12677419,0.036199038,CityA,22,9,6,1,23.74994255,35.75838303,1.277250836,0.248029762,10844.91953,40.95324662,8019.053377,98.93035152,98.93153064,1/1/2019 3:15,,,,,,
ST3,steam,69.62353059,32.77935642,5,20.8864322,59.28776246,296.4388123,20.54764421,00:00-00:15,2.611522756,North,24.36167141,0.01976352,CityA,17,10,9,2,16.31663221,53.98378022,4.157352787,0.299990995,6687.161909,29.77722769,8336.284051,96.68745365,96.02702285,1/1/2019 3:15,,,,,,
ST4,steam,71.18386376,26.94286921,3,18.22720751,46.5285119,232.6425595,16.46401159,00:00-00:15,3.236275589,North,18.04129114,0.030788755,CityA,18,10,7,1,29.13743279,51.5425264,2.138272658,0.256058137,7684.148252,38.71120721,8042.66847,97.83124987,96.81600838,1/1/2019 3:15,,,,,,
GT1,gas,88.90057176,36.06547969,1,28.93778603,119.8533761,599.2668803,26.13863497,00:00-00:15,3.232842427,North,26.92495978,0.035283397,CityA,23,6,11,4,33.82370851,39.8184097,1.661115757,0.325507311,5615.154326,27.24958273,8903.358862,98.15926811,95.6482089,1/1/2019 3:30,,,,,,
GT2,gas,111.9183727,35.65672617,4,35.66792956,141.1340938,705.6704689,32.71315042,00:00-00:15,4.864352793,North,30.32895271,0.035441505,CityA,16,14,11,3,24.81151859,50.01521202,0.493116205,0.318695927,9993.663714,28.69390578,8829.318651,97.53608666,95.12045927,1/1/2019 3:30,,,,,,
GT3,gas,110.3165339,34.41579459,5,36.70141267,122.6405979,613.2029895,35.0528746,00:00-00:15,3.408297187,North,32.01989884,0.049629543,CityA,17,11,9,2,18.70488599,69.76957413,1.112448128,0.332691858,8336.476533,33.29243877,8446.970009,97.09033933,96.68451627,1/1/2019 3:30,,,,,,
GT4,gas,81.10244993,36.9261344,5,27.82853055,90.40503409,452.0251704,25.60317351,00:00-00:15,3.16955656,North,30.29297593,0.026104358,CityA,23,8,13,2,30.4750987,40.79882676,0.446420989,0.343128112,8334.980726,34.98718248,8315.940835,96.46263473,97.69519681,1/1/2019 3:30,,,,,,
GT5,gas,83.78935299,30.20715527,2,22.50542892,73.14833575,365.7416788,21.29220032,00:00-00:15,2.577725902,North,17.48643014,0.021578964,CityA,21,11,7,0,31.84579317,51.87570539,2.55942853,0.26859533,14218.87792,25.69384501,8946.322914,98.27463525,97.94145878,1/1/2019 3:30,,,,,,
GT6,gas,115.1724206,33.3317253,5,31.70353622,112.4342787,562.1713936,30.0413981,00:00-00:15,1.656776507,North,28.41665324,0.042091769,CityA,16,14,9,2,22.2750286,67.88193094,2.422049041,0.275270208,9862.852578,24.17386079,8332.242255,95.56497836,97.5472439,1/1/2019 3:30,,,,,,
ST1,steam,54.3811192,30.31337447,2,13.74642488,27.89725151,139.4862576,12.94320098,00:00-00:15,4.89592972,North,11.72537059,0.045073144,CityA,19,5,12,0,21.93279124,56.15296559,4.18326175,0.252779367,13628.39668,49.03879718,8578.710302,96.85627965,96.504312,1/1/2019 3:30,,,,,,
ST2,steam,57.31220869,25.13451025,2,14.39285962,33.75569899,168.7784949,13.30121734,00:00-00:15,2.472517873,North,11.11827471,0.034267376,CityA,16,13,13,0,18.99017535,54.77495708,2.406727488,0.251130779,12364.41159,36.08530008,8642.770689,97.1202282,95.67974623,1/1/2019 3:30,,,,,,
ST3,steam,51.34960057,27.52899187,5,11.78955671,25.19690706,125.9845353,10.99793868,00:00-00:15,2.779132913,North,7.952501645,0.048719081,CityA,23,9,9,1,28.5524306,65.09677771,3.606104527,0.229593932,13534.48261,40.14324916,8019.58187,98.47693116,96.83628394,1/1/2019 3:30,,,,,,
ST4,steam,96.39766456,25.73175348,1,23.46489445,86.49541253,432.4770626,22.00725993,00:00-00:15,3.573845378,North,17.7863645,0.036682686,CityA,23,10,11,2,27.732009,50.1415902,4.733686401,0.243417665,12486.84691,37.35530018,8481.513623,95.7044311,98.88623877,1/1/2019 3:30,,,,,,
GT1,gas,91.73004198,34.40285886,1,31.07231368,140.9676592,704.8382958,30.40544485,00:00-00:15,1.563543198,North,34.69523651,0.020028657,CityA,17,11,7,1,26.79025446,36.08838971,1.293803094,0.338736503,14317.25912,29.60225262,8729.768385,96.57455841,97.36458111,1/1/2019 3:45,,,,,,
GT2,gas,80.80447624,31.33655758,3,24.08938522,75.66713633,378.3356817,23.64133578,00:00-00:15,4.986868899,North,26.75769256,0.049340908,CityA,21,6,11,1,31.22922537,47.49798618,0.159689396,0.29811944,11731.39568,22.56873286,8219.445443,96.06314077,98.44539821,1/1/2019 3:45,,,,,,
GT3,gas,104.9980546,36.68626606,3,36.57285197,138.080329,690.401645,34.93498925,00:00-00:15,4.011298442,North,30.28070993,0.029139663,CityA,22,8,10,1,33.54531595,37.14878156,0.815689778,0.348319329,9964.164611,45.40118189,8970.258198,97.90244417,97.03784468,1/1/2019 3:45,,,,,,
GT4,gas,88.90858526,35.71045708,4,28.23423071,131.8535115,659.2675575,27.16074679,00:00-00:15,3.756027428,North,27.94394904,0.01701952,CityA,17,6,12,4,17.5360306,55.42768155,4.757467906,0.317564728,11170.39728,31.05041312,8833.891406,98.32525036,95.8965105,1/1/2019 3:45,,,,,,
GT5,gas,117.8904776,37.64297663,4,43.12763784,200.1139821,1000.569911,39.80684287,00:00-00:15,1.277042779,North,39.70633746,0.028170532,CityA,21,9,11,0,15.59022708,61.33420439,1.462303844,0.365828002,11231.72106,32.93931004,8837.225352,95.24942325,95.82375961,1/1/2019 3:45,,,,,,
GT6,gas,117.0942172,37.30313514,5,39.43582419,177.7571015,888.7855077,39.08027131,00:00-00:15,2.231182131,North,39.06233903,0.047879563,CityA,21,8,8,4,24.45746795,62.48510286,0.848587156,0.33678712,12719.93479,34.80152659,8730.659532,95.24421901,96.59324642,1/1/2019 3:45,,,,,,
ST1,steam,50.48638479,30.05758031,3,14.83501871,40.81600191,204.0800096,13.60040768,00:00-00:15,2.400665912,North,18.56399257,0.033608592,CityA,18,12,13,1,25.43900105,35.67266971,3.07691732,0.293841969,13582.99529,27.19512944,8760.506005,96.72300606,95.27609813,1/1/2019 3:45,,,,,,
ST2,steam,56.03274857,26.26098988,5,12.83511252,30.25878486,151.2939243,12.43370889,00:00-00:15,1.284481204,North,14.0993129,0.032087514,CityA,18,9,11,3,29.03664453,35.40482054,3.214277202,0.229064482,11618.82076,29.25103031,8872.993026,95.4318135,98.67725652,1/1/2019 3:45,,,,,,
ST3,steam,57.45104657,34.37851242,4,16.24089199,53.86520932,269.3260466,14.84672441,00:00-00:15,1.441763471,North,15.29741809,0.033587631,CityA,18,9,8,2,31.16438222,45.31594665,3.509723602,0.282690968,7323.255382,28.20008679,8922.871705,97.96053373,98.78473094,1/1/2019 3:45,,,,,,
ST4,steam,78.81903668,33.3359594,4,21.80828174,80.27893197,401.3946599,21.39473959,00:00-00:15,1.208024517,North,19.5978641,0.046111897,CityA,16,14,13,2,31.79431032,41.57391792,4.634321865,0.276688002,9858.264805,21.3392684,8256.472539,96.93015724,96.81937432,1/1/2019 3:45,,,,,,
